"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"46" "SITTING" 16 0.279345167659574 -0.0189742172534043 -0.106542568234043 -0.53651805212766 -0.439212547021277 -0.351852181553191 0.636105154680851 -0.196322848851064 0.0361477472340426 -0.972444698297872 -0.969468289574468 -0.966639090851064 0.0852828681489362 0.0141210365129787 0.0112016705959574 -0.52829862787234 -0.529244907446809 -0.563679145744681 -0.00767479386680851 -0.0895298839 0.0828716535531915 -0.729071507659575 -0.708952908723404 -0.502787368723404 -0.100516632776596 -0.036217543312766 -0.0555236783106383 -0.743213854893617 -0.780621647659574 -0.661556547446808 -0.419391491276596 -0.576895023829787 -0.419391491276596 -0.576895023829787 -0.497846063829787 -0.531103250212766 -0.593730929574468 -0.728104617446809 -0.74665363106383 -0.78219376106383 -0.526571612978723 -0.444477566808511 -0.415437056382979 -0.540754418085106 -0.472051140425532 -0.368289942148936 -0.565144333404255 -0.554719745957447 -0.548490802340426 -0.531940783191489 -0.533621506808511 -0.577329867021277 -0.686537239361702 -0.709717926170213 -0.553384034042553 -0.743382696595745 -0.711286586170213 -0.533050299148936 -0.532270973191489 -0.67040517 -0.509842386595745 -0.562993106382979 -0.734042961914894 -0.772180520638298 -0.779518703191489 -0.801447210851064
"47" "SITTING" 17 0.27335412 -0.0183881581419231 -0.106687204461538 -0.948270013076923 -0.909293764721154 -0.926068430769231 -0.137966858269231 0.627335674269231 0.658112259038461 -0.973480661923077 -0.971941961346154 -0.964240199038462 0.0722924706461539 0.0108870501576923 -0.00320487600288462 -0.954536197307692 -0.928299830673077 -0.964913944423077 -0.0119223099935385 -0.0847063840769231 0.0816831825961538 -0.957545245384615 -0.954934639038462 -0.952425612884615 -0.105163769903846 -0.0409775218461538 -0.0559542638076923 -0.9621402175 -0.961308260576923 -0.967080889423077 -0.922058115192308 -0.935390733076923 -0.922058115192308 -0.935390733076923 -0.949838303076923 -0.945308738846154 -0.940041299615385 -0.948031220961538 -0.964561613076923 -0.961705405 -0.952257122307692 -0.915918858173077 -0.9439367975 -0.9468154825 -0.91102808925 -0.921767895961539 -0.958024250769231 -0.933489928230769 -0.962925444230769 -0.9550623375 -0.927707183826923 -0.965452838076923 -0.952691768076923 -0.956430623076923 -0.954570508076923 -0.959265629038462 -0.954504093846154 -0.956062465961538 -0.943731901346154 -0.940229219038462 -0.946107656538462 -0.943702504038462 -0.954518648076923 -0.953165513461538 -0.965538027884615 -0.959401531538462
"48" "SITTING" 18 0.276348540555556 -0.0150614190680556 -0.111528484944444 -0.990913052777778 -0.977275646666667 -0.981256702916667 0.573059054861111 0.237162655625 0.302684310263889 -0.989597068194444 -0.987282770277778 -0.982352720694444 0.0758824782222222 0.00851239607881944 0.00187719850494444 -0.990533558472222 -0.984531887638889 -0.990799148055556 -0.0304364076 -0.0704903078930555 0.0853779493055556 -0.990159362777778 -0.985654459861111 -0.979001269861111 -0.0967704125972222 -0.0396738379513889 -0.0550337370875 -0.994303691527778 -0.993397579444444 -0.99274721625 -0.98426753 -0.983380188055556 -0.98426753 -0.983380188055556 -0.989779083472222 -0.991352896388889 -0.975742012361111 -0.978052039861111 -0.994298258611111 -0.994171920972222 -0.990697764722222 -0.978482826805556 -0.985448965277778 -0.991057353194444 -0.977213244305556 -0.979734984861111 -0.990786078333333 -0.9843807825 -0.989338009583333 -0.991098916666667 -0.985900955694444 -0.990798078333333 -0.988804754583333 -0.987849666388889 -0.980915881944444 -0.990619478611111 -0.984480945694444 -0.980315588472222 -0.985886950277778 -0.983934050277778 -0.990382483611111 -0.991575533055556 -0.984008735416667 -0.978063238055556 -0.99410416125 -0.994320194305556
"49" "SITTING" 19 0.273862340681818 -0.0141529840977273 -0.108386670545455 -0.974780648636364 -0.935526710681818 -0.9456006925 0.490064497727273 0.382983312954545 0.498900467068182 -0.966646177272727 -0.954921112272727 -0.948813099772727 0.0735149079795454 0.0161017242859091 0.008230362715 -0.987720053863636 -0.978919328181818 -0.987844434318182 -0.0244283665090909 -0.031052734 0.0921618835143182 -0.963528335 -0.949820155454545 -0.960339428863636 -0.0947907158204545 -0.0459185752954545 -0.0574684432909091 -0.986811841590909 -0.988224627045455 -0.988502158409091 -0.952461732727273 -0.947123012045455 -0.952461732727273 -0.947123012045455 -0.986390359090909 -0.98597843 -0.905818591363636 -0.923843231363636 -0.989010600227273 -0.987818479545455 -0.978845645909091 -0.953896679318182 -0.963859739772727 -0.973151155681818 -0.930842079090909 -0.940105312727273 -0.987445926363636 -0.978411276590909 -0.985224661590909 -0.989199765227273 -0.981214662045455 -0.989204734318182 -0.965460166818182 -0.962663130681818 -0.968842133409091 -0.963765750454545 -0.943625304090909 -0.961504623863636 -0.960451152045455 -0.947888677727273 -0.985196969090909 -0.985880053863636 -0.951370027727273 -0.921317757727273 -0.988065425681818 -0.988081603863636
"50" "SITTING" 20 0.2645440645 -0.0142701895978333 -0.108649205483333 -0.9741330895 -0.9401130045 -0.936181588666667 0.87044256785 0.120612548966667 0.163485535268333 -0.960605897666667 -0.9668161515 -0.937955782433333 0.0800770708833333 0.00743872204166667 0.00543550939738333 -0.981563281166667 -0.971479911 -0.9764420175 -0.0331139669816667 -0.0688447043833333 0.0719019215666667 -0.976629264 -0.960521398 -0.947177716666667 -0.0963654469666667 -0.042136096595 -0.0468790766833333 -0.979442748 -0.977222008666667 -0.981155669333333 -0.9500400645 -0.929735055666667 -0.9500400645 -0.929735055666667 -0.979277374166667 -0.9714032145 -0.933578062666667 -0.941439738666667 -0.982778407166667 -0.972892403 -0.974218258333333 -0.947744885 -0.952279421333333 -0.974250336333333 -0.9393922375 -0.932586157166667 -0.981576554166667 -0.971740139 -0.9729398935 -0.9833131295 -0.9733221975 -0.978659028833333 -0.9705482565 -0.963056685666667 -0.951353941833333 -0.978648692166667 -0.9595724885 -0.950769967666667 -0.942570686333333 -0.933763351833333 -0.970540203833333 -0.971521438833333 -0.952524229166667 -0.9449599545 -0.973503532 -0.973748219
"51" "SITTING" 21 0.276787621604938 -0.0176294304860494 -0.109586580260494 -0.574201110296296 -0.438921127962963 -0.588562324283951 0.67476506 -0.194617219753086 -0.0437599061728395 -0.966575971975309 -0.965540791358025 -0.961354502839506 0.090389490408642 -0.00847731295691358 -0.00530134666567901 -0.612764682313086 -0.586761176802383 -0.718655738901235 -0.0280545118271605 -0.0773160684037037 0.0818064968135803 -0.738436731604938 -0.709827051481482 -0.61926130654321 -0.0967639668962963 -0.0440111809277778 -0.0426976453035802 -0.74926366 -0.770192676790123 -0.754325477160494 -0.514791230022222 -0.562694825753086 -0.514791230022222 -0.562694825753086 -0.624708622076543 -0.586225232685185 -0.614465030655556 -0.70927279 -0.762681912592593 -0.777136371975309 -0.609797103555556 -0.488587926939506 -0.640144755771605 -0.562049362962963 -0.449629089858025 -0.594318289019753 -0.635351563135802 -0.600693243214815 -0.70350573962963 -0.624719439587654 -0.600180381941975 -0.732494527923951 -0.68651809037037 -0.697860618888889 -0.635139935530864 -0.756154741728395 -0.720973077654321 -0.652338098592593 -0.559880353407407 -0.633416087927161 -0.587574010696296 -0.587724024491358 -0.727807227530864 -0.748039257160494 -0.780253859506173 -0.789245283333333
"52" "SITTING" 22 0.279089402181818 -0.0164024198409091 -0.109196237181818 -0.956839941363636 -0.907661272954545 -0.939255043863636 -0.289948109545455 0.535749800431818 0.725732978863636 -0.9502997175 -0.951409362411364 -0.9525800125 0.0752598377045455 0.00435988356136364 -0.00797432162954545 -0.972032255227273 -0.957189056363636 -0.973400898636364 -0.0220596408840909 -0.0832705451590909 0.147073940238636 -0.960678354318182 -0.959759402272727 -0.934685854090909 -0.0979764281136364 -0.0397886629109091 -0.0772493789090909 -0.973924923409091 -0.980005795454545 -0.97930452 -0.934879897272727 -0.911954502568182 -0.934879897272727 -0.911954502568182 -0.972060468181818 -0.960231569090909 -0.929609606136364 -0.925259499318182 -0.982131497727273 -0.973948639772727 -0.960661166363636 -0.924600721136364 -0.951765049318182 -0.955628056363636 -0.905265470681818 -0.937136555909091 -0.971566403409091 -0.957299913181818 -0.970287327272727 -0.975247925227273 -0.960261225454545 -0.975125418181818 -0.955760395454545 -0.963197681590909 -0.941050295681818 -0.962468522954545 -0.958291324318182 -0.939000534772727 -0.932987778409091 -0.915254494340909 -0.96371176 -0.955214627272727 -0.945651062954545 -0.925525356363636 -0.976524107272727 -0.972345269545455
"53" "SITTING" 23 0.266585952501299 -0.0248611545884416 -0.116933973219481 -0.605202307612987 -0.480478845887013 -0.434122024403896 0.903926734155844 -0.0818245935714286 -0.197812831675325 -0.962840564025974 -0.951665484285714 -0.927411637142857 0.0617655252337662 0.0337874359675974 0.0190276158448052 -0.634537622116883 -0.642759606285714 -0.656957608822078 0.0129241688779221 -0.0792254264084416 0.0250189436233766 -0.763887428311688 -0.595093088558442 -0.550540192620779 -0.0933369952467532 -0.0518379716935065 -0.0642074994792208 -0.75312318961039 -0.686286949181818 -0.759400525844156 -0.499415770006494 -0.575502022324675 -0.499415770006494 -0.575502022324675 -0.617905358597403 -0.617508823207792 -0.554163090566234 -0.637402815493507 -0.710178159272727 -0.718337866909091 -0.601369904227273 -0.52394112374026 -0.49565860311039 -0.607995519792208 -0.491563840369221 -0.447126629504805 -0.633501156611688 -0.640920558583117 -0.618403385402597 -0.67026119838961 -0.671675158636364 -0.695008752045455 -0.696139215701299 -0.57844222525974 -0.592143080984416 -0.786304491558442 -0.610028824337662 -0.579744240927273 -0.550650715116883 -0.656401385519481 -0.595383482532468 -0.650425576987013 -0.63628543388052 -0.70530142104026 -0.702761923077922 -0.761775188376623
"54" "SITTING" 24 0.273802639193548 -0.0132223634609677 -0.105542364532258 -0.989062321612903 -0.954319504677419 -0.95828877516129 0.886506119032258 0.158805000693548 0.111420002370968 -0.985296945483871 -0.970662772096774 -0.963043263870968 0.0770960429032258 0.00357652306595161 -0.00351839291564516 -0.988721417419355 -0.978600629193548 -0.985177404354839 -0.0318266034145161 -0.0753977666596774 0.0863159981774194 -0.984569538225807 -0.977778458225806 -0.966808836290323 -0.0963615040806452 -0.040696827983871 -0.0522025771854839 -0.990017414516129 -0.989174489677419 -0.990012514516129 -0.967640395483871 -0.961609538387097 -0.967640395483871 -0.961609538387097 -0.98579360516129 -0.984749183870968 -0.956775978387097 -0.963993823870968 -0.990755330645161 -0.989640015967742 -0.987980841774194 -0.961717445 -0.968820188064516 -0.989587631451613 -0.952832420483871 -0.955197088870968 -0.988726791774194 -0.978223159677419 -0.982425263548387 -0.989790816935484 -0.980731486774194 -0.986607645645161 -0.981971939677419 -0.980470185483871 -0.970880482580645 -0.985412736612903 -0.976515100483871 -0.968602294516129 -0.967433007258064 -0.963636811451613 -0.983705970322581 -0.985006737258065 -0.974592502741935 -0.963664224193548 -0.989703526290323 -0.990029544677419
"55" "SITTING" 25 0.269099474977778 -0.0182037140938889 -0.102333675037037 -0.62263667462963 -0.421834263374074 -0.51225697462963 0.468414938148148 0.257931416388889 0.266684967074074 -0.940179955 -0.924145984074074 -0.753467881462963 0.0707017558703704 0.0139457130148148 -0.0202924598092593 -0.71745893962963 -0.607535582777778 -0.796323131481481 0.00411446200185185 -0.0790615866962963 0.108839719222222 -0.564939442222222 -0.710420896666667 -0.650440625740741 -0.123535648537037 -0.0448942826203704 -0.0586077866925926 -0.674050366666667 -0.874919628148148 -0.760838947962963 -0.44373534 -0.513954474888889 -0.44373534 -0.513954474888889 -0.690924481296296 -0.694516868888889 -0.502796167962963 -0.597072403333333 -0.792019185 -0.826548664444444 -0.672480412037037 -0.483898367407407 -0.622026971666667 -0.605418732592593 -0.429006741924074 -0.49673666997963 -0.732434123888889 -0.632341639259259 -0.782844564074074 -0.72737235537037 -0.607520201666667 -0.808764771666667 -0.544325451777778 -0.774568501851852 -0.642154460740741 -0.576418132037037 -0.679704505740741 -0.685837898148148 -0.568203729814815 -0.565555208574074 -0.695333402592593 -0.695834140185185 -0.675793142222222 -0.61797671462963 -0.828854922777778 -0.836057587037037
"56" "SITTING" 26 0.279965821944444 -0.0133781841388889 -0.103950560652778 -0.811814609541667 -0.768701158472222 -0.845190832638889 0.824906199027778 0.0209871284027778 0.198705599759722 -0.979688360138889 -0.956474637541667 -0.954916322222222 0.0791484886527778 -0.000923395743333334 -0.00768446764638889 -0.844584413013889 -0.842303691622222 -0.907041530138889 -0.0349740154166667 -0.0688648051375 0.0760810166944444 -0.886139546805556 -0.895880936111111 -0.851550969166667 -0.0945320951736111 -0.0427082351886111 -0.0464409999805556 -0.874620491097222 -0.922601395694444 -0.889871339027778 -0.793130490625 -0.782670133694444 -0.793130490625 -0.782670133694444 -0.857565346340278 -0.840549857541667 -0.838382830319444 -0.867943508611111 -0.90556784125 -0.913265635833333 -0.830488430152778 -0.790702642694444 -0.866014172055556 -0.805186659236111 -0.772136114133333 -0.846162964861111 -0.850010711498611 -0.848304348041667 -0.898698528888889 -0.853039706361111 -0.846699632433333 -0.914015534027778 -0.854100223541667 -0.897102865277778 -0.843517035666667 -0.896554505555556 -0.896219043888889 -0.868312561527778 -0.797704649548611 -0.808366728088889 -0.836209049819444 -0.846926867 -0.879498560138889 -0.883342126944444 -0.914744959722222 -0.917113465972222
"57" "SITTING" 27 0.275810734444444 -0.0175126992652778 -0.113562979902778 -0.725336936388889 -0.629306056894444 -0.674112331291667 0.918575829722222 -0.2107281625 -0.129346149005556 -0.979657502777778 -0.972190676388889 -0.954551433055556 0.0681686146347222 0.00821879702361111 0.00651151905097222 -0.787294790833333 -0.763646376944444 -0.847103869861111 -0.0624221516805556 -0.0434713762472222 0.101460101265278 -0.815072827222222 -0.833635683055556 -0.662906486 -0.0932914385277778 -0.04288101663625 -0.0608125679930556 -0.875485378194444 -0.880892924861111 -0.868002522777778 -0.661704258402778 -0.739890240694444 -0.661704258402778 -0.739890240694444 -0.789328752083333 -0.781303139027778 -0.709641322979167 -0.800231387784722 -0.878357472222222 -0.884052380972222 -0.769707374583333 -0.693383442638889 -0.755273245 -0.710292948472222 -0.622114711513889 -0.658885581805556 -0.800776878194444 -0.768888180277778 -0.835567090555556 -0.7922490725 -0.774844344305556 -0.857164071111111 -0.810332170972222 -0.834899147361111 -0.7526305925 -0.819252659847222 -0.834253648333333 -0.669339322458333 -0.748653168333333 -0.775377747083333 -0.779438420555556 -0.784382031805556 -0.840395558194444 -0.809500587458333 -0.882803825694444 -0.893636877638889
"58" "SITTING" 28 0.27725921575 -0.023415107903 -0.11300064062875 -0.2715203092075 -0.1953091901575 -0.43719827575 0.896048145125 -0.28458689925 -0.161885333325 -0.959415981 -0.945772161625 -0.91556635675 0.07066377605875 0.02880220196625 -0.00291086930375 -0.3531478949375 -0.3341871108875 -0.636848232625 -0.10644441518875 -0.0126217932775 0.1026475670875 -0.5109460708575 -0.4928021054375 -0.36987693355625 -0.06719125678875 -0.056578190736625 -0.0752729122565 -0.47050266915875 -0.6564156675 -0.583770922 -0.24172049487 -0.248645548075 -0.24172049487 -0.248645548075 -0.40127321555 -0.36426172370875 -0.3175566054775 -0.46991970030375 -0.593397807075 -0.639011059875 -0.2960244113 -0.20806595803875 -0.4809363326625 -0.2635147349375 -0.2404353482635 -0.46107897 -0.353382398715 -0.35954083278875 -0.5906170319625 -0.4140468090625 -0.35266612881625 -0.6834209815 -0.3764784251875 -0.5002607159875 -0.39086646671625 -0.554830058375 -0.494322253375 -0.425425814845 -0.2339791044725 -0.3751481826575 -0.3382136421275 -0.4050177643125 -0.5037674598425 -0.5401483441125 -0.63352832675 -0.672565213375
"59" "SITTING" 29 0.274506642396226 -0.0259320944811321 -0.1160782064 -0.325937375654717 -0.359085786349057 -0.202805861735849 0.942632420566038 -0.176485850566038 0.0493355916811321 -0.966109625849057 -0.939156702264151 -0.905079686603774 0.0943864856101887 0.00165711600566038 -0.0145500786735849 -0.407433794550943 -0.547504286150943 -0.748401291320755 0.0301615058641509 -0.116306338477358 0.0937560541318868 -0.510182921424528 -0.243667217792453 -0.532558039811321 -0.116193514509434 -0.0346853680962264 -0.0534914989150943 -0.611337092641509 -0.804725967735849 -0.671205936415094 -0.259387261226415 -0.293645202962264 -0.259387261226415 -0.293645202962264 -0.517459356169811 -0.456535598207547 -0.244526287385283 -0.336959934603774 -0.718936578301887 -0.783157087924528 -0.35572247470566 -0.407357869367925 -0.493828230754717 -0.315354092545283 -0.376581817532642 -0.133321680924528 -0.441883500622642 -0.560606504528302 -0.721366963962264 -0.424715939056604 -0.564837723773585 -0.77437115 -0.455984760243396 -0.558215486226415 -0.50998800754717 -0.532065980264151 -0.109233685037736 -0.583698304528302 -0.349793162790566 -0.374240457881132 -0.443946476056604 -0.477553144716981 -0.534631212916981 -0.334507418603774 -0.772170796037736 -0.815032873018868
"60" "SITTING" 30 0.27039623394 -0.00873948652266667 -0.103953442994667 -0.946090996666667 -0.849669545613333 -0.864188694165333 0.924315456133333 -0.0478174497066667 0.093269774336 -0.982021283733333 -0.942504307333333 -0.934442405866667 0.0787067084146667 0.0103051379868 -0.0121088526173733 -0.948614650133333 -0.940815177066667 -0.9611849364 -0.03798916642 -0.07930233468 0.08908971576 -0.908795262533333 -0.904273749213333 -0.899554628666667 -0.0929122023213333 -0.0440574960472 -0.0549246536026667 -0.955315643866667 -0.960530442133333 -0.9581265548 -0.887174893552 -0.8735994528 -0.887174893552 -0.8735994528 -0.9549357292 -0.9330300408 -0.881111521306667 -0.863995152986667 -0.964348603066667 -0.950990963333333 -0.945877045066667 -0.8889176164 -0.910222830933333 -0.946963878533333 -0.841321666026667 -0.85319845888 -0.949621628266667 -0.941824340933333 -0.955173104666667 -0.9525273948 -0.944054202533333 -0.966177059066667 -0.910985656266667 -0.924582852533333 -0.912626030133333 -0.909624206266667 -0.8960268316 -0.9050158844 -0.899882581733333 -0.880906891733333 -0.935921583066667 -0.9287087632 -0.902870197333333 -0.86464330584 -0.954007471866667 -0.950590225866667
"61" "STANDING" 1 0.264196719634146 -0.0172622181232927 -0.103680976256098 -0.625718760731707 -0.410433536135366 -0.430924282523171 0.913617298780488 -0.288366250012195 -0.0118557783060976 -0.970534383292683 -0.954839852073171 -0.932290565 0.0819378934134146 0.00568264936707317 -0.0233383742909512 -0.678572177256098 -0.637058430731707 -0.827739759756098 0.0197751305123171 -0.126244371423171 0.07210857565 -0.737168555609756 -0.425804302918293 -0.704386994902439 -0.109541097165854 -0.037930290552439 -0.0468435742447561 -0.775502362439024 -0.775059485853659 -0.76656111195122 -0.492692172304878 -0.588368024817073 -0.492692172304878 -0.588368024817073 -0.690337099439024 -0.694502984560976 -0.489718965529268 -0.509854239619512 -0.767946112560976 -0.800730012317073 -0.652328048292683 -0.525430884268293 -0.667941440243902 -0.616534342560976 -0.394459003943902 -0.371038044519512 -0.69780124904878 -0.657962711097561 -0.815825856585366 -0.68729968104878 -0.638719866707317 -0.838030332560976 -0.704511338292683 -0.614822921585366 -0.673731638219512 -0.749977966219512 -0.340293370926829 -0.742679177317073 -0.611595136231707 -0.640650146829268 -0.674956417768293 -0.723222812926829 -0.615301275146341 -0.528318443573171 -0.792277832926829 -0.827376707073171
"62" "STANDING" 2 0.249048970630435 -0.0170212287069565 -0.148922702326087 -0.343029592132609 0.0223466798630435 -0.116679919534783 0.787711141304348 -0.387551190434783 -0.234975335604348 -0.937800821304348 -0.932669171521739 -0.874160048695652 0.0904942457163044 -0.0135619827734783 -0.00563242871304348 -0.285582125108696 -0.238743063741304 -0.564074365 -0.0248025712378261 -0.0628772988369565 0.0666411470652174 -0.453198195869565 -0.499798697391304 -0.189539928491304 -0.0861727490304348 -0.0450537448478261 -0.0367084477108696 -0.483256007826087 -0.650795601956522 -0.489990875434783 -0.153857648347826 -0.23041703826087 -0.153857648347826 -0.23041703826087 -0.336772464913043 -0.237062526652174 -0.249722380041304 -0.419209079565217 -0.58504954673913 -0.606663600434783 -0.294535004891304 -0.061548373623913 -0.276719271297826 -0.363792189782609 -0.00265812949347826 -0.102999945841304 -0.27373541626087 -0.239906138565217 -0.510709512217391 -0.367265603630435 -0.293868669695652 -0.61801553826087 -0.350857681608696 -0.50810378673913 -0.270690998 -0.488015589565217 -0.500945379565217 -0.242838191978261 -0.173980252641304 -0.384892171391304 -0.214941951397826 -0.272340963504348 -0.482503032391304 -0.477923521086957 -0.611767737173913 -0.62817562326087
"63" "STANDING" 3 0.28470333998 -0.0197676781458 -0.11616139725 -0.18996472328 -0.013221471452 -0.38040392658 0.929764783 -0.2637036888 -0.12502997248 -0.9608348672 -0.9454790598 -0.917168593 0.0849328299246 0.01820483216 -0.0030067318118 -0.17192300854 -0.065012002428 -0.5746807628 -0.071599821922 -0.051898265388 0.09158234634 -0.386508657614 -0.54507413 -0.4582342712 -0.10612106871 -0.039047723072 -0.043398669418 -0.3320264081 -0.6635937414 -0.45434802886 -0.13408885456 -0.1792618401 -0.13408885456 -0.1792618401 -0.23850676172 -0.124364311664 -0.31376067132 -0.35194471576 -0.536519402 -0.5747065734 -0.17143281484 -0.005609530184 -0.4242837102 -0.198870681326 -0.08120358662 -0.40660176318 -0.197089923098 -0.11683988434 -0.540710908 -0.22109200394 -0.0738363700622 -0.6074942054 -0.25908344733 -0.5546948308 -0.351182539956 -0.43030803757 -0.5441838798 -0.5490821138 -0.12189490729 -0.342639216878 -0.109770769056 -0.1539062296132 -0.4234054737 -0.41922299088 -0.5859309478 -0.592962963
"64" "STANDING" 4 0.275676899745455 -0.00841270944890909 -0.100528634527273 -0.979010013818182 -0.860711563527273 -0.904812256727273 0.893546507454545 0.0822040705981818 0.138341636236364 -0.974926645818182 -0.911573749327273 -0.913795935909091 0.0768002424218182 -0.0185204007156364 -0.021773861804 -0.976503893090909 -0.945708878909091 -0.975347401636364 -0.0365388128727273 -0.0858868232181818 0.0935285591818182 -0.925648962545455 -0.957936835818182 -0.920858017818182 -0.107706738472727 -0.04148994764 -0.0522165684410909 -0.955123882909091 -0.980587356181818 -0.966497626 -0.912808820727273 -0.890382623272727 -0.912808820727273 -0.890382623272727 -0.968533422181818 -0.962846291090909 -0.908085418727273 -0.900809662909091 -0.973885253818182 -0.969030063818182 -0.976224137636364 -0.889112040727273 -0.935311250181818 -0.980543745454545 -0.856183983054545 -0.896580232 -0.976238882181818 -0.944575609090909 -0.971334298 -0.979170258909091 -0.951460564 -0.97807764 -0.919248666363636 -0.963874118181818 -0.926952642 -0.928835823272727 -0.954991721090909 -0.926272958909091 -0.915417725454545 -0.895316912545455 -0.962117838363636 -0.962821574727273 -0.926947434363636 -0.902018656363636 -0.969525072909091 -0.970440609818182
"65" "STANDING" 5 0.277684391521739 -0.0174249499726087 -0.105552883869565 -0.576644767391304 -0.317885444782609 -0.65166842173913 0.439263841521739 0.292695022478261 0.0985745223021739 -0.980492871521739 -0.972128876956522 -0.969705219130435 0.0782540411086956 -0.010200246326087 0.00347122517195652 -0.587309747173913 -0.417805201717391 -0.770584511956522 -0.0419282482219565 -0.075345508523913 0.102421022304348 -0.676020062173913 -0.685348074565217 -0.558972812173913 -0.0866234950891304 -0.0502171846913043 -0.0544893161782609 -0.616438214347826 -0.735081662608696 -0.481078519934783 -0.483485548263043 -0.604659100869565 -0.483485548263043 -0.604659100869565 -0.567579506956522 -0.556443095869565 -0.581136719347826 -0.671941106086957 -0.659259131521739 -0.688943865 -0.572445560652174 -0.360995879191304 -0.686829090217391 -0.578811730913043 -0.33923427568913 -0.660447701304348 -0.608886018913044 -0.479029394772609 -0.753854979565217 -0.601850911304348 -0.390736351897826 -0.785575111521739 -0.609607052391304 -0.690515791304348 -0.494922186695652 -0.697889884565217 -0.684597370217391 -0.622976149347826 -0.564739674130435 -0.69088061173913 -0.556897418695652 -0.559750198913043 -0.675274700652174 -0.728758105434783 -0.724443661086957 -0.668801821956522
"66" "STANDING" 6 0.245445967083333 -0.0100005720416667 -0.128348473958333 -0.9338610874375 -0.921607340291667 -0.925536306041667 -0.245378977916667 0.774512779 0.1408226798375 -0.888932501875 -0.953296206041667 -0.934293523333333 0.1013485370625 -0.00379065053833333 0.001139898805 -0.967683104166667 -0.93702297875 -0.959358275208333 -0.0089220756 -0.111016885125 0.182591814666667 -0.95763849375 -0.947991326458333 -0.944244026041667 -0.112594758291667 -0.0403153531658333 -0.070635004 -0.939217764583333 -0.961374613125 -0.965020666875 -0.9220219361875 -0.893800019166667 -0.9220219361875 -0.893800019166667 -0.955896395833333 -0.952627416666667 -0.911452378125 -0.925889678958333 -0.957787326458333 -0.955581496666667 -0.939246154583333 -0.923445524583333 -0.938625317708333 -0.93222230944375 -0.925288570958333 -0.924191434166667 -0.968646857083333 -0.939954985833333 -0.954435641041667 -0.969592649166667 -0.938076287916667 -0.962952930833333 -0.93764679 -0.946390701041667 -0.939150571041667 -0.964528463333333 -0.949531900208333 -0.95125456 -0.909667410770833 -0.90215337875 -0.950702510625 -0.954127650416667 -0.934058491458333 -0.933550111666667 -0.955711205 -0.958279758541667
